Date,Open,High,Low,Close,Adj Close,Volume
2008-07-20,31.125000,34.005001,30.760000,33.250000,33.250000,3449404
2008-07-27,33.950001,34.500000,33.040001,33.150002,33.150002,638890
2008-08-03,null,null,null,null,null,null
2008-08-10,null,null,null,null,null,null
2008-08-17,33.334999,33.334999,30.395000,31.629999,31.629999,1734890
2008-08-24,31.350000,32.750000,30.125000,31.965000,31.965000,1596056
2008-08-31,31.750000,32.075001,29.745001,29.879999,29.879999,1616802
2008-09-07,30.500000,30.750000,27.875000,28.875000,28.875000,2466970
2008-09-14,28.125000,30.350000,27.049999,29.020000,29.020000,3263122
2008-09-21,28.830000,29.330000,25.260000,25.990000,25.990000,1799722
2008-09-28,26.000000,26.205000,21.795000,23.000000,23.000000,4786906
2008-10-05,22.245001,22.500000,17.000000,19.785000,19.785000,7149450
2008-10-12,21.000000,22.715000,18.790001,20.690001,20.690001,3612204
2008-10-19,21.410000,22.950001,19.639999,21.250000,21.250000,3070666
2008-10-26,20.500000,22.650000,19.260000,20.584999,20.584999,3558288
2008-11-02,21.615000,23.580000,19.350000,19.490000,19.490000,3275174
2008-11-09,20.000000,21.160000,16.760000,19.299999,19.299999,3288700
2008-11-16,19.299999,20.940001,17.170000,18.850000,18.850000,2838652
2008-11-23,19.559999,19.750000,17.500000,18.090000,18.090000,3282983
2008-11-30,17.889999,18.709999,17.340000,18.110001,18.110001,2151065
2008-12-07,18.600000,19.070000,16.240000,16.400000,16.400000,3632288
2008-12-14,16.620001,16.850000,11.800000,12.000000,12.000000,5231123
2008-12-21,11.905000,11.910000,11.030000,11.400000,11.400000,2526598
2008-12-28,11.645000,14.345000,11.610000,14.100000,14.100000,2954531
2009-01-04,14.300000,14.695000,13.260000,13.485000,13.485000,5044895
2009-01-11,13.520000,14.890000,13.040000,13.870000,13.870000,3992868
2009-01-18,14.020000,14.445000,9.660000,11.000000,11.000000,9175509
2009-01-25,11.190000,12.300000,10.540000,11.070000,11.070000,8666605
2009-02-01,10.875000,12.650000,10.780000,12.525000,12.525000,4324318
2009-02-08,12.350000,13.000000,11.850000,12.350000,12.350000,4091743
2009-02-15,12.350000,13.000000,11.100000,11.430000,11.430000,3772388
2009-02-22,11.610000,12.140000,10.550000,11.925000,11.925000,4062690
2009-03-01,11.735000,12.130000,11.050000,11.340000,11.340000,3338327
2009-03-08,11.445000,12.150000,11.000000,11.970000,11.970000,3576417
2009-03-15,12.090000,14.150000,11.950000,14.050000,14.050000,3867410
2009-03-22,14.195000,14.430000,13.550000,13.610000,13.610000,3200778
2009-03-29,13.310000,15.210000,12.800000,14.905000,14.905000,3165533
2009-04-05,14.930000,15.880000,13.890000,15.355000,15.355000,3297674
2009-04-12,15.355000,17.264999,15.355000,16.065001,16.065001,3660417
2009-04-19,15.610000,17.100000,15.190000,16.844999,16.844999,2856588
2009-04-26,16.600000,17.195000,14.765000,14.900000,14.900000,4115630
2009-05-03,15.290000,15.820000,13.845000,14.670000,14.670000,4591188
2009-05-10,14.680000,14.785000,13.810000,14.210000,14.210000,2670013
2009-05-17,14.040000,15.340000,13.620000,14.250000,14.250000,2595803
2009-05-24,14.390000,14.715000,13.230000,14.350000,14.350000,3069635
2009-05-31,14.750000,16.084999,14.500000,15.590000,15.590000,3068137
2009-06-07,15.580000,17.730000,15.200000,17.514999,17.514999,3244934
2009-06-14,17.510000,17.510000,16.145000,17.170000,17.170000,1909790
2009-06-21,17.240000,17.350000,16.040001,16.584999,16.584999,2046453
2009-06-28,16.590000,17.690001,16.190001,16.330000,16.330000,1835466
2009-07-05,16.355000,16.670000,14.935000,14.965000,14.965000,2635458
2009-07-12,14.950000,15.250000,14.430000,14.435000,14.435000,2474009
2009-07-19,14.550000,14.745000,13.910000,14.250000,14.250000,2469664
2009-07-26,14.445000,14.865000,10.700000,11.985000,11.985000,11965085
2009-08-02,12.150000,13.025000,12.010000,12.170000,12.170000,4221188
2009-08-09,12.240000,12.495000,11.670000,12.280000,12.280000,2238303
2009-08-16,12.150000,12.485000,11.780000,12.105000,12.105000,2560611
2009-08-23,12.170000,12.560000,12.020000,12.240000,12.240000,1869301
2009-08-30,12.270000,13.570000,11.855000,12.870000,12.870000,4762178
2009-09-06,13.160000,13.405000,12.855000,13.345000,13.345000,2637373
2009-09-13,13.270000,13.660000,12.945000,13.300000,13.300000,2353823
2009-09-20,13.395000,13.900000,12.910000,12.990000,12.990000,2947912
2009-09-27,13.000000,13.330000,12.240000,12.365000,12.365000,2981436
2009-10-04,12.310000,12.865000,11.970000,12.490000,12.490000,4693129
2009-10-11,12.670000,13.700000,12.530000,13.095000,13.095000,4511582
2009-10-18,13.200000,13.470000,12.100000,12.200000,12.200000,3734440
2009-10-25,12.205000,12.360000,10.750000,10.750000,10.750000,5788483
2009-11-01,10.710000,11.550000,10.395000,11.100000,11.100000,5180638
2009-11-08,11.255000,11.350000,10.670000,10.925000,10.925000,3813328
2009-11-15,11.120000,11.435000,10.810000,10.915000,10.915000,3287295
2009-11-22,11.075000,11.075000,9.711000,10.235000,10.235000,14143715
2009-11-29,10.375000,10.585000,10.000000,10.370000,10.370000,9094261
2009-12-06,10.360000,10.935000,9.645000,9.698000,9.698000,10706470
2009-12-13,9.835000,10.400000,9.580000,9.834000,9.834000,11688556
2009-12-20,9.860000,9.960000,9.456000,9.655000,9.655000,5446886
2009-12-27,9.775000,9.958000,9.710000,9.920000,9.920000,3255033
2010-01-03,10.010000,11.290000,10.010000,10.970000,10.970000,16074494
2010-01-10,11.095000,11.140000,9.100000,9.496000,9.496000,13502888
2010-01-17,9.580000,9.770000,9.360000,9.526000,9.526000,4607047
2010-01-24,9.496000,10.075000,9.430000,9.889000,9.889000,5596403
2010-01-31,9.873000,10.690000,9.825000,9.850000,9.850000,6384857
2010-02-07,9.880000,10.050000,9.328000,9.439000,9.439000,5742722
2010-02-14,9.423000,9.853000,9.201000,9.540000,9.540000,3273445
2010-02-21,9.554000,9.646000,8.855000,8.974000,8.974000,4000144
2010-02-28,9.019000,9.330000,8.540000,9.261000,9.261000,5886280
2010-03-07,9.297000,9.400000,9.064000,9.275000,9.275000,3307877
2010-03-14,9.253000,10.270000,9.212000,10.175000,10.175000,6729193
2010-03-21,10.155000,10.450000,9.950000,10.235000,10.235000,4460269
2010-03-28,10.350000,10.540000,10.070000,10.290000,10.290000,2345344
2010-04-04,10.290000,11.035000,10.290000,10.835000,10.835000,3789954
2010-04-11,10.900000,11.255000,10.755000,10.970000,10.970000,4745999
2010-04-18,10.920000,10.920000,9.905000,9.979000,9.979000,5041052
2010-04-25,10.140000,10.190000,9.500000,9.627000,9.627000,4266802
2010-05-02,9.610000,9.860000,8.351000,8.839000,8.839000,4630827
2010-05-09,8.960000,9.297000,8.675000,8.695000,8.695000,3705483
2010-05-16,8.650000,8.960000,7.518000,7.870000,7.870000,6863163
2010-05-23,7.989000,7.990000,7.340000,7.670000,7.670000,4719862
2010-05-30,7.670000,8.153000,7.546000,7.852000,7.852000,3511106
2010-06-06,7.667000,7.807000,7.223000,7.599000,7.599000,3270557
2010-06-13,7.646000,8.210000,7.624000,7.672000,7.672000,6026651
2010-06-20,7.718000,7.750000,6.608000,6.619000,6.619000,7978470
2010-06-27,6.617000,6.773000,6.074000,6.200000,6.200000,7304047
2010-07-04,6.262000,6.680000,6.152000,6.437000,6.437000,4393071
2010-07-11,6.450000,7.490000,6.352000,7.087000,7.087000,11069642
2010-07-18,7.089000,7.089000,6.721000,6.970000,6.970000,4080616
2010-07-25,7.010000,7.470000,6.924000,7.266000,7.266000,4469461
2010-08-01,7.299000,7.880000,7.280000,7.538000,7.538000,4233307
2010-08-08,7.651000,7.731000,6.922000,7.030000,7.030000,2320420
2010-08-15,7.000000,7.299000,6.822000,6.873000,6.873000,2451316
2010-08-22,6.873000,7.193000,6.650000,6.835000,6.835000,2559225
2010-08-29,6.852000,7.495000,6.700000,7.468000,7.468000,2878752
2010-09-05,7.495000,7.530000,7.186000,7.364000,7.364000,2368044
2010-09-12,7.364000,7.480000,7.175000,7.205000,7.205000,1979913
2010-09-19,7.269000,8.349000,7.245000,8.187000,8.187000,6321369
2010-09-26,8.187000,8.490000,7.880000,8.084000,8.084000,3353039
2010-10-03,8.150000,8.643000,8.022000,8.200000,8.200000,2894128
2010-10-10,8.264000,8.680000,8.104000,8.300000,8.300000,2143119
2010-10-17,8.286000,9.164000,8.214000,8.807000,8.807000,4364450
2010-10-24,8.900000,9.449000,8.771000,9.349000,9.349000,3217199
2010-10-31,9.390000,9.785000,9.211000,9.739000,9.739000,3188699
2010-11-07,9.790000,10.100000,9.332000,9.445000,9.445000,3475277
2010-11-14,9.380000,9.799000,7.421000,7.885000,7.885000,16189363
2010-11-21,8.089000,8.090000,7.181000,7.332000,7.332000,5390702
2010-11-28,7.405000,7.836000,7.263000,7.770000,7.770000,4317341
2010-12-05,7.819000,7.994000,7.500000,7.958000,7.958000,3232351
2010-12-12,7.920000,7.995000,7.388000,7.423000,7.423000,3493039
2010-12-19,7.470000,8.199000,7.435000,8.150000,8.150000,2706780
2010-12-26,8.197000,8.197000,7.756000,8.000000,8.000000,1564344
2011-01-02,8.050000,8.526000,8.050000,8.331000,8.331000,2187205
2011-01-09,8.330000,8.330000,7.893000,8.000000,8.000000,3189064
2011-01-16,8.048000,8.440000,8.022000,8.230000,8.230000,2421458
2011-01-23,8.219000,8.734000,7.966000,8.596000,8.596000,2934426
2011-01-30,8.534000,9.250000,8.361000,8.884000,8.884000,3592560
2011-02-06,8.817000,9.240000,8.708000,9.069000,9.069000,3008937
2011-02-13,9.100000,9.431000,8.400000,8.511000,8.511000,5891779
2011-02-20,8.483000,8.547000,7.780000,7.930000,7.930000,3013791
2011-02-27,7.953000,8.085000,7.580000,7.730000,7.730000,2150996
2011-03-06,7.721000,8.030000,7.364000,7.412000,7.412000,2736663
2011-03-13,7.361000,7.461000,6.858000,7.297000,7.297000,2964748
2011-03-20,7.391000,7.492000,7.215000,7.303000,7.303000,1765343
2011-03-27,7.300000,7.380000,7.200000,7.250000,7.250000,1749379
2011-04-03,7.260000,7.350000,7.235000,7.323000,7.323000,2246068
2011-04-10,7.355000,7.800000,6.911000,6.970000,6.970000,4608413
2011-04-17,6.971000,7.049000,6.663000,6.800000,6.800000,2022990
2011-04-24,6.830000,7.021000,6.724000,6.778000,6.778000,1716107
2011-05-01,6.844000,7.150000,6.311000,6.435000,6.435000,5488889
2011-05-08,6.470000,7.070000,6.405000,6.876000,6.876000,5791032
2011-05-15,6.800000,6.800000,6.408000,6.500000,6.500000,3536759
2011-05-22,6.435000,6.830000,6.371000,6.806000,6.806000,3459070
2011-05-29,6.808000,6.970000,6.710000,6.921000,6.921000,2738121
2011-06-05,6.871000,7.388000,6.770000,7.203000,7.203000,5153356
2011-06-12,7.200000,7.341000,6.650000,6.782000,6.782000,2614825
2011-06-19,6.750000,7.082000,6.454000,6.493000,6.493000,2511325
2011-06-26,6.493000,6.978000,6.380000,6.850000,6.850000,2120510
2011-07-03,6.841000,7.290000,6.841000,6.900000,6.900000,2618857
